token_0,BIO_tag_0,token_1,BIO_tag_1,token_2,BIO_tag_2,token_3,BIO_tag_3,token_4,BIO_tag_4,token_5,BIO_tag_5,token_6,BIO_tag_6,token_7,BIO_tag_7,token_8,BIO_tag_8,token_9,BIO_tag_9,token_10,BIO_tag_10,token_11,BIO_tag_11,token_12,BIO_tag_12,token_13,BIO_tag_13,token_14,BIO_tag_14,token_15,BIO_tag_15,token_16,BIO_tag_16,token_17,BIO_tag_17,token_18,BIO_tag_18,token_19,BIO_tag_19,token_20,BIO_tag_20,token_21,BIO_tag_21,token_22,BIO_tag_22,token_23,BIO_tag_23,token_24,BIO_tag_24,token_25,BIO_tag_25,token_26,BIO_tag_26,token_27,BIO_tag_27,token_28,BIO_tag_28,token_29,BIO_tag_29,token_30,BIO_tag_30,token_31,BIO_tag_31,token_32,BIO_tag_32,token_33,BIO_tag_33,token_34,BIO_tag_34,token_35,BIO_tag_35,token_36,BIO_tag_36,token_37,BIO_tag_37,token_38,BIO_tag_38,token_39,BIO_tag_39,token_40,BIO_tag_40,token_41,BIO_tag_41,token_42,BIO_tag_42,token_43,BIO_tag_43,token_44,BIO_tag_44,token_45,BIO_tag_45,token_46,BIO_tag_46,token_47,BIO_tag_47,token_48,BIO_tag_48,token_49,BIO_tag_49,token_50,BIO_tag_50,token_51,BIO_tag_51,token_52,BIO_tag_52,token_53,BIO_tag_53,token_54,BIO_tag_54,token_55,BIO_tag_55,token_56,BIO_tag_56,token_57,BIO_tag_57,token_58,BIO_tag_58,token_59,BIO_tag_59,token_60,BIO_tag_60,token_61,BIO_tag_61,token_62,BIO_tag_62,token_63,BIO_tag_63,token_64,BIO_tag_64,token_65,BIO_tag_65,token_66,BIO_tag_66,token_67,BIO_tag_67,token_68,BIO_tag_68,token_69,BIO_tag_69,token_70,BIO_tag_70,token_71,BIO_tag_71,token_72,BIO_tag_72,token_73,BIO_tag_73,token_74,BIO_tag_74,token_75,BIO_tag_75,token_76,BIO_tag_76,token_77,BIO_tag_77,token_78,BIO_tag_78,token_79,BIO_tag_79,token_80,BIO_tag_80,token_81,BIO_tag_81,token_82,BIO_tag_82,token_83,BIO_tag_83,token_84,BIO_tag_84,token_85,BIO_tag_85,token_86,BIO_tag_86,token_87,BIO_tag_87,token_88,BIO_tag_88,token_89,BIO_tag_89,token_90,BIO_tag_90,token_91,BIO_tag_91,token_92,BIO_tag_92,token_93,BIO_tag_93,token_94,BIO_tag_94,token_95,BIO_tag_95,token_96,BIO_tag_96,token_97,BIO_tag_97,token_98,BIO_tag_98
periode,,bakti,, ,O,penurunan,,.,, ,O, ,O, ,O, ,O, ,O,anak,, ,O,mencapai,,sejumlah,,Keterangan,, ,O,",",O,ditemui,, ,O, ,O, ,O,di,O,.,, ,O, ,O, ,O,Kuningan,,jumlah,, ,O,.,,.,, ,O, ,O,Dulzaini,, ,O,.,, ,O,orang,, ,O, ,O,'',,Puskesmas,,terserang,, ,O,Jakarta,, ,O,,,rumah,, ,O, ,O, ,O, ,O,pencernaan.Menurut,, ,O, ,O, ,O,Garut,,",",O, ,O,Kuman,, ,O,tinggi,, ,O,dalam,O,memang,,Kesehatan,,anak,,mengatakan,, ,O,Yang,O, ,O,satu,,842.000,,di,O,Lingkungan,,'',, ,O,Lombok,,NTB,, ,O, ,O,status,, ,O,flavonid,,(,,baru,,tinggi,,``,, ,O, ,O, ,O, ,O, ,O, ,O,menempatkan,,di,O,",",O, ,O,ditanggung,
 ,O, ,O,ribu,, ,O, ,O,pasien,,orang,,pemerintah,,nyamuk,,lain,O, ,O,sudah,O, ,O, ,O, ,O,sore,, ,O, ,O,setengah,,mencatat,,Cirebon,, ,O, ,O,Iwan,,Guluh,,"85,41",, ,O, ,O,dari,O, ,O, ,O,Februari,,tahun,, ,O,ada,O, ,O,bekal,, ,O,tercemar,,Iskandar,, ,O, ,O, ,O,sanitasi,,.,,salah,,,, ,O,dan,O,satunya,,Penanggulangan,,saat,O, ,O,kena,,Jl,,Indonesia,, ,O, ,O,odha,, ,O,berupaya,,",",O,2007,, ,O, ,O, ,O,.,, ,O,pertumbuhan,, ,O,menginfeksi,, ,O, ,O, ,O, ,O, ,O,setiap,O,",",O,),,di,O,menganjurkan,, ,O,yang,O, ,O, ,O, ,O,",",O,Informasi,,Pengendalian,,tidak,O,pelayanan,,kasus,,dalam,O,Subuh,, ,O, ,O, ,O,di,O, ,O
yang,O,dilibatkan,, ,O,kasus,,Semuanya,, ,O, ,O, ,O, ,O, ,O,dan,O, ,O,72,,wartawan,,dari,O,.,,jumlahnya,,di,O, ,O, ,O, ,O,Jateng,,Puncak,, ,O,.,, ,O,Susi,,kasus,, ,O,``,,Data,, ,O, ,O,saat,O, ,O,?,O,.,,dan,O, ,O, ,O,ujar,,Bangunsari,,penyakit,, ,O, ,O, ,O,,,sakit,, ,O, ,O, ,O, ,O,Camat,, ,O, ,O,.,,Rudy,,cara,, ,O,TB,, ,O,ź,, ,O,kondisi,,harus,O,Dunia,, ,O,pengobatan,, ,O,bersangkutan,,",",O,tahun,,kasus,,Indonesia,,(,,ujar,, ,O, ,O,",",O, ,O, ,O,Kejadian,, ,O,dan,O,WHO,,232,,'',, ,O, ,O, ,O, ,O,",",O, ,O, ,O,Kabupaten,,Banten,,penderita,, ,O,Dinas,
 ,O, ,O,pasien,, ,O, ,O,penderita,,di,O,kabupaten,,dan,O,demam,, ,O,jelas,, ,O, ,O, ,O, ,O, ,O, ,O,diderita,,104,,Nanang,, ,O, ,O,Kurniawan,, ,O,persen,, ,O, ,O,tahun,,Iya,, ,O,(,,lalu,, ,O,NTT,,Sebenarnya,, ,O, ,O,dan,O,Muda,, ,O,",",O, ,O,yang,O,``,,seorang,,,, ,O,gatal,,Mandi,,Bencana,,ini,O, ,O,ISPA,,Medan,, ,O, ,O, ,O,dan,O, ,O,menemukan,,?,O,total,, ,O, ,O, ,O,Bahkan,, ,O,ekonominya,, ,O, ,O, ,O, ,O, ,O,P2PL,, ,O,tahun,,NTB,, ,O,mana,,kepada,O, ,O,sudah,O, ,O,),, ,O, ,O,ini,O,Penyakit,,hanya,O,RITL,, ,O,tiga,,saat,O, ,O, ,O, ,O,wilayah,, ,O
sama,,dengan,O,.,,dari,O,masih,O, ,O, ,O, ,O, ,O, ,O,orang,, ,O,orang,,di,O,dokter,,``,,meningkat,,Balai,, ,O, ,O, ,O,hingga,,kasus,, ,O,Dia,O, ,O,Lusianti,,DBD,, ,O, ,O,ini,O,18,,.,,dihubungi,,",",O, ,O,Dia,O,hari,, ,O, ,O,pria,, ,O,seperti,O, ,O,Salah,, ,O,,,untuk,O,-,O, ,O, ,O, ,O,Porong,, ,O, ,O,Bahkan,,Gunawan,,penularan,, ,O,dapat,O, ,O,ť,, ,O,belum,O,terus,,(,, ,O,TBC,, ,O,ditemukan,,jadi,,rata,,dengan,O,mencapai,,),,Dirjen,,.,,.,,di,O, ,O, ,O,Luar,, ,O,lakton,, ,O,dari,O,kata,, ,O, ,O, ,O, ,O,perempuan,, ,O, ,O,Bangkalan,,memang,,kusta,, ,O,Sosial,
.,, ,O, ,O, ,O, ,O,DBD,,antara,O,membentuk,,tikus,,dalam,O, ,O,ada,O,.,, ,O,",",O,Dari,O, ,O, ,O,oleh,O,orang,,Ruhyana,, ,O, ,O,mengatakan,, ,O,dibandingkan,, ,O, ,O,2020,,betul,, ,O, ,O, ,O, ,O, ,O,makan,, ,O, ,O,dinyatakan,,Letkol,, ,O,Patebon,, ,O,lebih,, ,O,korban,,,, ,O,gatal,,Cuci,,Daerah,,bertugas,, ,O,dan,O,Merdeka,,",",O, ,O,",",O,hasilnya,, ,O,500.000,, ,O,kasus,, ,O, ,O,WHO,,18,, ,O,baik,, ,O, ,O,-,O, ,O, ,O, ,O, ,O, ,O, ,O, ,O,data,,warga,, ,O,berjalan,, ,O,mengatakan,, ,O, ,O,sudah,O,Tular,,diikuti,,(,, ,O,tahun,,temu,, ,O, ,O, ,O,Madura,,.,
 ,O,masyarakat,,Berdasarkan,,tahun,,dalam,O, ,O, ,O, ,O,.,, ,O,dewasa,, ,O, ,O,Kupang,, ,O, ,O,menjadi,,Kota,, ,O, ,O, ,O,bulan,,DBD,,",",O,mengatakan,, ,O,saat,O,di,O, ,O, ,O,dihimpun,,MD,,Karena,O,wartawan,,Jatim,, ,O,lalu,,kelima,, ,O, ,O,yang,O,",",O,diare,, ,O,satunya,,",",O,,,mendapatkan,,.,, ,O, ,O, ,O,Iwan,, ,O, ,O, ,O,mengatakan,, ,O, ,O,terhirup,, ,O,kata,, ,O,terlalu,,dilakukan,,),, ,O,jadi,, ,O,tidak,O,kita,O,rata,,mortalitas,,1.840,,mengatakan,,P2PL,,Lebih,,1,,Jakarta,, ,O, ,O,Biasa,, ,O,di,O,",",O,514,,Kepala,, ,O, ,O, ,O,Rawat,,26,, ,O, ,O,sebagai,O,cukup,,di,O,",",O, ,O
Kepala,, ,O, ,O, ,O, ,O,terjadi,,142,,tim,, ,O,rentang,,.,,pasien,,``,,",",O,istri,,585,, ,O, ,O,anak,,meninggal,,kepada,O, ,O, ,O, ,O,",",O,bulan,, ,O, ,O,jumlah,,ada,O, ,O,",",O, ,O,",",O,",",O,anak,, ,O, ,O,layak,,CKM,, ,O, ,O,",",O,baik,, ,O, ,O,,, ,O, ,O,Kakus,,(,,di,O, ,O,diare,,Utara,,penyakit,,",",O,dan,O,di,O, ,O,kasus,, ,O,tuberkulosis,, ,O, ,O, ,O,orang,, ,O,tapi,O, ,O, ,O, ,O, ,O, ,O, ,O, ,O, ,O,.,,",",O,jumlah,,untuk,O, ,O,sejak,, ,O, ,O, ,O, ,O,kami,O,Vektor,,oleh,O, ,O, ,O,belakangan,,media,, ,O, ,O, ,O, ,O,Rencana,
 ,O,selama,,data,,yang,O,usia,, ,O, ,O, ,O,Sedikitnya,, ,O, ,O, ,O,DBD,, ,O, ,O, ,O,total,,Solo,,-,O, ,O, ,O,Juni,,biasa,,kecamatan,, ,O, ,O,ditemui,,Jateng,, ,O, ,O,dari,O, ,O,kita,O, ,O, ,O, ,O,dibawa,,pascagempa,, ,O, ,O,akrab,,Kabupaten,, ,O,",",O,karena,O,Sri,,,,perawatan,,``,, ,O,BPBD,, ,O,Jahuari,,",",O,",",O, ,O, ,O, ,O, ,O,oleh,O, ,O,Kepala,, ,O,parah,,dengan,O,tahun,, ,O,terganggu,, ,O,bernyawa,,harus,O,instansinya,,107.000,,kasus,,Indonesia,,(,,dari,O, ,O, ,O, ,O, ,O,(,, ,O,dalam,O,vaksinasi,,kabupaten,,Bidang,, ,O, ,O, ,O,inap,,kasus,, ,O, ,O,daerah,,tinggi,,Kabupaten,,Tapal,, ,O
Dinkes,, ,O, ,O, ,O, ,O,sejak,,pasien,,zona,, ,O,waktu,,Data,,yang,O, ,O,Kamis,,saya,O,orang,, ,O,",",O,anak,,akibat,,detikcom,, ,O, ,O, ,O,jumlah,,yang,O, ,O, ,O,kasus,,seorang,, ,O,2.479,, ,O,Rabu,,Jateng,,saya,O, ,O, ,O,konsumsi,,dr,, ,O, ,O,gatal,, ,O, ,O, ,O,,, ,O,Anak,,(,,),,tenda,,",",O,'',, ,O,ini,O,dengan,O,penanganan,,Provinsi,, ,O,dalam,O, ,O,berjumlah,,",",O, ,O, ,O,pengidap,,.,,di,O, ,O, ,O, ,O, ,O, ,O, ,O,Pengendalian,, ,O,Malaria,,Senin,,pasien,,memakai,, ,O,2017,, ,O, ,O, ,O, ,O,sampaikan,,dan,O,perwakilan,,),,),,ini,O,dalam,O, ,O, ,O, ,O, ,O,ini,O
 ,O,ini,O,Dinkes,,lalu,,anak,, ,O, ,O, ,O,70,, ,O, ,O, ,O,untuk,O, ,O, ,O, ,O,92,, ,O, ,O, ,O,",",O,yaitu,O,terjadi,,selanjutnya,, ,O, ,O,Rabu,,hingga,, ,O, ,O,Januari,, ,O,tahu,, ,O,",",O, ,O,ke,O,sebanyak,,.,, ,O,disapa,,Kendal,,-,O,akan,O,sakit,,Aulia,,,,medis,,-,O,MCK,, ,O, ,O, ,O, ,O,Selasa,, ,O, ,O, ,O, ,O,orang,, ,O,Dinas,, ,O, ,O,gencar,,2008,, ,O, ,O, ,O,di,O,bersama,,mendeteksi,,kasus,,yang,O,berada,, ,O,setengah,, ,O, ,O, ,O, ,O,KLB,,.,,sambiloto,,dilakukan,,atau,O,Pemberantasan,, ,O, ,O, ,O, ,O, ,O, ,O, ,O,dengan,O,dibanding,,Sumenep,,Kuda,, ,O
Jateng,,",",O, ,O, ,O,",",O,Januari,,tersebut,,dan,O, ,O,2,,sementara,O,hingga,, ,O,(,,punya,,itu,O, ,O,Jawa,,usia,,DBD,, ,O, ,O, ,O, ,O,tersebut,,sama,, ,O, ,O,DBD,,pasien,, ,O,kasus,,",",O,(,, ,O,masih,O, ,O, ,O, ,O,Susanto,, ,O,",",O,gatal,, ,O,",",O,",",O,,,.,,anak,,),,Riau,,pengungsian,,data,,kata,, ,O,masih,O,jumlah,,penyakit,,Lampung,, ,O,satu,, ,O,528.000,,tetapi,O,.,,",",O,TBC,,Ia,O,provinsi,, ,O,-,O, ,O,.,, ,O, ,O,Penyakit,, ,O,mengancam,,(,,akan,O,kelambu,,),, ,O, ,O, ,O, ,O, ,O,pada,O,Zoonotik,,dari,O,dengan,O,Riau,,cenderung,,peringatan,, ,O, ,O, ,O,",",O,akan,O
 ,O,'',,Jateng,,di,O,'',, ,O, ,O, ,O,warga,, ,O, ,O, ,O,data,,23/1/2020,, ,O,",",O,kasus,, ,O, ,O, ,O,Senin,,ada,O,menjelang,,Pulogadung,, ,O, ,O,(,,bulan,, ,O, ,O,sampai,O,),, ,O,24/6/2020,,dan,O, ,O,RSUD,,12,,``,, ,O,Ongen,, ,O, ,O,semakin,, ,O, ,O,,, ,O,",",O,.,,",",O, ,O, ,O, ,O,(,, ,O, ,O, ,O, ,O,lain,O, ,O,Kesehatan,, ,O, ,O, ,O, ,O, ,O, ,O, ,O,dalam,O,sama,,adanya,, ,O,terkonfirmasi,,di,O, ,O,juta,, ,O,17/9/2018,, ,O,",",O, ,O,Kepala,,memiliki,,setelah,O,kota,,Penyakit,, ,O, ,O, ,O, ,O, ,O, ,O, ,O,penderita,,daerah,,sebanyak,, ,O, ,O
Yulianto,, ,O, ,O, ,O, ,O,2020,,meninggal,,perang,, ,O,hingga,,RSUD,,meninggal,, ,O,),,penyakit,, ,O,.,,Tengah,,produktif,,dari,O, ,O, ,O, ,O, ,O,berdasarkan,,pada,O,27/7/2020,, ,O,lebih,,DBD,, ,O,",",O,pada,O,),, ,O,bubur,, ,O, ,O,Artinya,,M,, ,O,Idayana,,dan,O, ,O,diare,,Jumat,,,,Setelah,O, ,O, ,O, ,O,pasca,,di,O,Kepala,,22/1/2013,,menjadi,,penduduk,,tuberkulosis,,terdapat,, ,O,tahun,, ,O,kasus,,300,,``,,jumlah,,dari,O,mengimbau,,bapak,, ,O, ,O, ,O,Dengan,O, ,O, ,O,dan,O, ,O,pengungsi,,),,terus,, ,O,pada,O, ,O, ,O, ,O, ,O, ,O,pihak,,Kementerian,,Kabupaten,,biaya,,(,,naik,,Hari,, ,O, ,O, ,O,dan,O,dilakukan,
 ,O,jelas,,per,,bulan,,kata,,.,, ,O, ,O,RW,, ,O, ,O, ,O,sampai,O,.,, ,O,15,, ,O,",",O,.,, ,O,(,,3.189,,pertengahan,,dengan,O, ,O, ,O,),,Juni,, ,O, ,O,Mei,, ,O, ,O,.,,Yogyakarta,, ,O,dr,,orang,, ,O, ,O,ini,O,",",O, ,O,banyak,,.,, ,O,,, ,O,kalau,,Dalam,O,Edwar,, ,O, ,O, ,O,),, ,O, ,O,.,, ,O,yang,O, ,O,Bima,,",",O, ,O,Tahun,, ,O, ,O, ,O, ,O,sel,,memeranginya,,penderita,, ,O,dari,O,peringkat,, ,O,pasien,, ,O,.,, ,O,terutama,, ,O,Dinas,,peranan,,uji,,di,O,dan,O, ,O, ,O, ,O, ,O,laki,, ,O, ,O,terbanyak,,lain,O,516,, ,O, ,O
Prabowo,, ,O, ,O, ,O, ,O, ,O,dunia,,melawan,, ,O,3,,R,,dunia,, ,O, ,O,lambung,, ,O,Dengan,O, ,O, ,O,17.820,,15/6/2020,, ,O, ,O, ,O,data,,2014,,.,, ,O,dari,O,meninggal,, ,O,Maret,,tahun,, ,O,.,,cuma,, ,O,.,,tidak,O,Kes,,",",O, ,O,influensa,, ,O, ,O,(,,,,dirawat,, ,O, ,O, ,O,terjadinya,,posko,,Dinas,,.,,permasalahan,,sebanyak,, ,O,kasus,, ,O,dan,O, ,O, ,O,orang,, ,O,kasus,,total,,jangan,,TBC,,.,, ,O, ,O,adanya,, ,O, ,O,Penyehatan,, ,O,di,O, ,O,diperbaharui,, ,O,kasus,, ,O, ,O, ,O, ,O, ,O,Dinas,,Kesehatan,,Purworejo,,sebesar,,-,O,turun,,Kusta,, ,O,",",O, ,O,Pantura,,pelan,
 ,O,Achmad,,10,,yang,O,Pelaksana,,Saat,O,.,, ,O,10,, ,O, ,O,",",O,tanggal,,Selain,O, ,O,diantaranya,, ,O,Kamis,,``,, ,O,),,kasus,,tahun,,angka,, ,O, ,O, ,O,yaitu,O, ,O, ,O,2020,, ,O, ,O,Dia,O, ,O, ,O,Mohammad,, ,O, ,O,",",O, ,O,mengatakan,,.,,daerah,,Tidak,O,11/9/2020,,,,",",O,siang,,rilis,,Sanger,, ,O, ,O, ,O, ,O, ,O, ,O,Tuberkulosis,, ,O,berada,, ,O,dr,,tahun,, ,O,ini,O, ,O, ,O, ,O,-,O,``,,karena,O,baru,, ,O,sekitar,O,4,, ,O,TB,, ,O,``,, ,O,kelambu,, ,O,Kesehatan,,penting,,coba,,Indonesia,,Penyehatan,, ,O, ,O, ,O, ,O,laki,,.,, ,O,ketiga,, ,O,pasien,,.,,-,O
menyebutkan,,",",O, ,O, ,O, ,O, ,O, ,O,nyamuk,, ,O,hari,,Syamsudin,, ,O, ,O, ,O,dan,O, ,O,dua,O, ,O,371,,kasus,,.,,.,, ,O, ,O,pasien,,yang,O,Adapun,, ,O,70.000,,dunia,,.,,(,,lalu,, ,O,Termasuk,,karena,O, ,O,Total,,ada,O, ,O,di,O,",",O, ,O, ,O, ,O,),,,, ,O, ,O, ,O, ,O,gempa,,kesehatan,,Kesehatan,,Menkes,,yang,O,itu,O, ,O,tuberkulosis,, ,O,kita,O, ,O, ,O,lainnya,,",",O,baru,,kasus,,sampai,O,nya,,Mengetahui,, ,O, ,O,data,, ,O, ,O,Lingkungan,, ,O,Lombok,,Usai,,dari,O, ,O,malaria,, ,O,.,, ,O, ,O, ,O,Kesehatan,,RI,,saja,O,Rp,, ,O, ,O,Sedunia,, ,O,yaitu,O,",",O, ,O,pelan,
",",O, ,O,Maret,,sama,,tugas,,itu,O,Pertambahan,,.,,Kampung,,.,, ,O,sementara,O,28,,empat,, ,O,meninggal,, ,O,(,, ,O, ,O, ,O, ,O,seperti,O,59,, ,O, ,O, ,O,ada,O, ,O,.,, ,O,23,, ,O,memprediksi,, ,O, ,O,Saleh,, ,O, ,O,dihubungi,, ,O, ,O,Sejumlah,,di,O,dirawat,,.,,,,sebagian,,tidak,O,yang,O,kepada,O, ,O, ,O, ,O, ,O, ,O,",",O,merupakan,, ,O,disekitar,, ,O,Bachtiar,,2008,, ,O, ,O, ,O, ,O, ,O, ,O, ,O,kita,O,di,O, ,O,15,,negara,,),,baru,, ,O, ,O, ,O,berinsektisida,,",",O,Provinsi,, ,O,memperlihatkan,,berstatus,,Lingkungan,,",",O,",",O,",",O, ,O,93,,Pada,O,",",O,di,O, ,O, ,O,``,, ,O
 ,O,Senin,, ,O,",",O, ,O, ,O, ,O,,, ,O, ,O,Kota,, ,O, ,O, ,O,ada,O, ,O,di,O,31/1/2019,,kasus,,yang,O,Lebih,,``,, ,O, ,O,DBD,,hanya,O,rinciannya,, ,O,kasus,, ,O,Berikut,, ,O,itu,O, ,O,juga,O,tidak,O, ,O,korban,,pencemaran,, ,O,Tennis,,hal,O, ,O, ,O,",",O, ,O,,, ,O, ,O, ,O, ,O,berkekuatan,,yang,O,Jabar,,juga,O,belum,O, ,O, ,O,sebanyak,, ,O,beri,, ,O, ,O,yang,O,kami,O,tuberkulosis,,tersebut,,layanan,,juga,O,ada,O, ,O, ,O,tersebut,, ,O, ,O, ,O, ,O,Pasien,,terjadinya,,laporan,,.,, ,O, ,O,Baca,, ,O, ,O, ,O, ,O, ,O, ,O,"12,88",, ,O, ,O, ,O, ,O,882,,Kabupaten,,Belum,O,karena,O
di,O, ,O,2020,,?,O,(,,ada,O,jumlah,,,,Rawa,,Gejala,, ,O,virus,,itu,O,warga,, ,O,dunia,, ,O,),, ,O, ,O, ,O,Sampai,O,sekarang,,kasus,, ,O, ,O, ,O,3.189,,.,,Anak,, ,O,MD,, ,O,akan,O, ,O, ,O,untuk,O, ,O, ,O,Kompas.com,, ,O, ,O,desa,,NTT,, ,O,Dia,O,,,besar,,sekolah,,diterima,,detikcom,, ,O, ,O, ,O, ,O, ,O,ada,O,penyakit,, ,O,penderita,, ,O,Hasan,,berjumlah,, ,O, ,O, ,O, ,O, ,O, ,O, ,O,menjadi,,atas,,",",O,ribu,,dengan,O,Prof,,di,O, ,O, ,O, ,O, ,O,terhitung,,Papua,, ,O,vaksin,,eliminasi,,Dinas,,tapi,O,dr,,namun,O, ,O,kasus,,tahun,,Jumat,,Jatim,, ,O, ,O, ,O, ,O
 ,O,(,, ,O, ,O,Plt,, ,O, ,O,,, ,O, ,O,Sukabumi,, ,O, ,O, ,O,gejala,,.,,antaranya,,.,,(,,terjadi,,lanjut,, ,O, ,O,.,,yang,O,980,,Januari,, ,O, ,O, ,O,ini,O,",",O,terjadi,, ,O,Sulawesi,,bisa,O, ,O,yang,O,air,,",",O,Indoor,,ini,O, ,O, ,O,di,O, ,O,,, ,O, ,O, ,O,",",O,"6,1",,ada,O,Alma,,senang,,dapat,O, ,O, ,O,42,, ,O,pengobatan,,",",O, ,O,datang,,menargetkan,,di,O,meninggal,,hanya,O,tinggi,,warga,, ,O, ,O, ,O, ,O, ,O, ,O, ,O,korban,,gempa,,tim,,Penyediaan,, ,O, ,O,Juga,O, ,O, ,O, ,O, ,O, ,O, ,O,miliar,,",",O, ,O, ,O,",",O,kasus,,Sampang,,ada,O,banyak,
wilayah,,30/3/2020,,pukul,,ucap,,.,,29,,pasien,,,,Lele,,lainnya,, ,O,corona,,yang,O,yang,O, ,O, ,O, ,O, ,O,DBD,, ,O,",",O,akhir,,ini,O, ,O, ,O, ,O, ,O,kasus,,Kasusnya,,perempuan,, ,O, ,O, ,O,ada,O, ,O, ,O,menjalani,, ,O, ,O, ,O, ,O, ,O,paling,,yang,O, ,O,mengatakan,,,,masyarakat,,mainan,,detikHealth,, ,O, ,O, ,O, ,O, ,O, ,O,banyak,,yang,O, ,O,secara,O, ,O, ,O,429.730,, ,O, ,O, ,O,.,, ,O, ,O, ,O,nomor,,1.000,,Indonesia,,suspek,,pengidap,,Dr,,Indonesia,, ,O, ,O, ,O, ,O,Rabu,,Barat,,:,O,ini,O,malaria,,Kesehatan,,justru,,Elizabeth,,juga,O,.,, ,O,2015,,(,, ,O, ,O, ,O, ,O, ,O
 ,O,),, ,O, ,O,),, ,O, ,O,,,",",O, ,O,pada,O, ,O, ,O, ,O,demam,,Sedangkan,O,meninggal,,Purwanti,,),,dalam,O, ,O, ,O,.,,Untuk,O,dirawat,,kasus,,47,,.,, ,O, ,O,rinciannya,,2.942,,peningkatan,, ,O,Selatan,,masak,, ,O,mengalami,,bersih,,Selasa,,Senayan,,diketahui,, ,O, ,O,rumah,, ,O,,, ,O, ,O, ,O,Selasa,,SR,,di,O,Lucyati,,hingga,,terselesaikan,, ,O, ,O,orang,, ,O,sampai,O,yang,O, ,O,sudah,O,dapat,O,seluruh,, ,O,fokus,,nggak,O,binaan,, ,O, ,O, ,O,.,, ,O, ,O, ,O,gempa,,bumi,,yang,O,kelambu,, ,O, ,O, ,O, ,O,.,, ,O, ,O, ,O, ,O, ,O,perempuan,,",",O,27/1,,setelah,O,pada,O,365,,penelitian,,mantan,
Jawa,,.,,19.00,,Sri,, ,O,penderita,,tergolong,,,, ,O,yakni,O, ,O,sampai,O,sudah,O,meninggal,, ,O, ,O, ,O, ,O, ,O, ,O,Nanang,,Juni,, ,O, ,O, ,O,",",O, ,O, ,O,tersebar,,berusia,,:,O, ,O, ,O,peningkatan,, ,O, ,O,perawatan,, ,O, ,O, ,O,",",O, ,O,parah,,menerapkan,, ,O,mulai,,,,memilih,,air,,dari,O, ,O, ,O, ,O, ,O, ,O, ,O,kendala,,menyerang,, ,O,tidak,O, ,O, ,O,kasus,, ,O, ,O, ,O,Kepala,, ,O, ,O, ,O,3,,orang,,adalah,O, ,O,TB,,Tjandra,,setiap,O, ,O, ,O, ,O, ,O,(,,Otto,,Rahasia,,bisa,O, ,O,Tabalong,,pihak,,Jane,,berasal,,Nilai,, ,O, ,O,),, ,O, ,O, ,O, ,O, ,O
 ,O, ,O, ,O, ,O,Kepala,, ,O, ,O,,,Kelurahan,, ,O,Januari,, ,O, ,O,",",O,berdarah,,45,,dunia,,mengungkap,,menimpa,,rentang,, ,O, ,O,Kementerian,,Kecamatan,,dalam,O,'',,kasus,,``,, ,O, ,O, ,O,kasus,,seluruh,, ,O,yang,O,karena,O,",",O,diare,,yang,O,(,, ,O,pada,O, ,O, ,O,saja,O, ,O,,, ,O, ,O, ,O,(,,Lebak,,Balai,,ditemui,,semalam,,hingga,, ,O, ,O,terkena,, ,O,sembuh,,diperkuat,,.,,dalam,O,menemukan,,dunia,, ,O,pada,O,ada,O,yang,O, ,O,.,, ,O,Angka,, ,O, ,O, ,O,bumi,,di,O,turun,,itu,O,12/9/2018,, ,O, ,O, ,O,Khusus,, ,O, ,O, ,O, ,O, ,O,43,,jumlahnya,,",",O,Kabupaten,,tahun,,pasien,,medis,,pengidap,
Tengah,,Berdasarkan,,WIB,,dalam,O, ,O,DBD,,cepat,,,, ,O,mual,, ,O,saat,O,kami,O, ,O,",",O, ,O,",",O,",",O, ,O, ,O,menyebutkan,,kemarin,, ,O, ,O, ,O, ,O, ,O,Sampai,O,di,O,8,,1,,),, ,O,kasus,, ,O, ,O, ,O, ,O, ,O,13/12/2016,,Minggu,, ,O,terkena,,program,,",",O,mengalami,,,,rawat,,di,O,Prof,,18/12/2018,, ,O, ,O, ,O, ,O, ,O,yang,O,saluran,, ,O,sengaja,,",",O, ,O, ,O, ,O, ,O, ,O,Bidang,, ,O, ,O, ,O,di,O, ,O,negara,, ,O,terbesar,,Yoga,,tahun,, ,O, ,O, ,O, ,O,),,Parorrongan,,Mematikan,,mencegah,, ,O,Akhmad,,terkait,,Soepardi,,dari,O,tersebut,, ,O, ,O, ,O, ,O, ,O,",",O, ,O, ,O
 ,O, ,O,",",O, ,O,Dinas,, ,O,.,,,,Jombang,,",",O,2020,, ,O, ,O,lanjut,,'',,orang,,?,O, ,O,anak,,awal,,",",O, ,O,Kesehatan,,Kramat,,tiga,,ujar,,dengan,O, ,O, ,O, ,O,.,,",",O,di,O, ,O,kita,O,ngungsi,,Rabu,,mencapai,,mengakibatkan,,),, ,O,malam,, ,O, ,O,'',, ,O,,, ,O, ,O, ,O,),,–,,Desa,,di,O,tidak,O,sekarang,, ,O, ,O,Tuberkulosis,,",",O,'',,keterangan,,Meski,,kondisi,,882,,mencapai,, ,O,penanganan,,artinya,,meninggal,, ,O,Bahkan,, ,O,ini,O, ,O, ,O,.,,dirawat,,Lombok,,ke,O,telah,O,.,,",",O, ,O, ,O,di,O, ,O, ,O,",",O, ,O, ,O,kasus,,mencapai,,di,O,Sampang,,2014,, ,O,yang,O,kusta,
